Entry,localization,relability_score
Q9H4L4,Nucleoli,Supported
Q9H4L4,Nucleoplasm,Supported
Q9BV90,Nucleoplasm,Supported
Q9UQ49,Nucleoplasm,Supported
Q9Y6J9,Nucleoplasm,Supported
P47914,Nucleoli,Supported
Q86TM6,Nucleoplasm,Supported
P30085,Nucleoplasm,Supported
P61326,Nucleoplasm,Supported
Q9UPU5,Nucleoplasm,Supported
Q5SY16,Nucleoli,Supported
P54646,Nuclear speckles,Supported
Q6NZ36,Nuclear bodies,Supported
Q6NZ36,Nucleoplasm,Supported
Q5VVJ2,Nucleoli,Supported
Q5VVJ2,Nucleoplasm,Supported
O94782,Nucleoplasm,Supported
P35573,Nuclear bodies,Supported
P35573,Nucleoplasm,Supported
P18847,Nucleoli,Supported
P18847,Nucleoplasm,Supported
P49137,Nucleoplasm,Supported
Q9C005,Nucleoplasm,Supported
Q8NFH5,Nuclear membrane,Supported
Q8NFH5,Nucleoplasm,Supported
Q96SB8,Nucleoplasm,Supported
Q05925,Nucleoplasm,Supported
Q86SG2,Nucleoplasm,Supported
P28360,Nucleoplasm,Supported
P19447,Nucleoplasm,Supported
P31949,Nuclear speckles,Supported
P31949,Nucleoplasm,Supported
Q6UWZ7,Nuclear bodies,Supported
Q96AQ6,Nucleoplasm,Supported
Q9BRQ0,Nucleoplasm,Supported
Q86Z02,Nucleoplasm,Supported
Q3KP66,Nuclear bodies,Supported
Q3KP66,Nucleoplasm,Supported
O15144,Nucleoplasm,Supported
Q99581,Nuclear speckles,Supported
Q9HCG8,Nuclear speckles,Supported
P41218,Nucleoli,Supported
P41218,Nucleoli rim,Supported
P41218,Nucleoplasm,Supported
Q6K0P9,Nucleoplasm,Supported
Q16666,Nucleoli,Supported
Q16666,Nucleoplasm,Supported
O14862,Nucleoplasm,Supported
Q8N488,Nucleoplasm,Supported
Q6NW34,Nucleoli,Supported
Q6NW34,Nucleoplasm,Supported
Q12923,Nucleoplasm,Supported
Q6I9Y2,Nuclear speckles,Supported
Q9UK58,Nuclear bodies,Supported
Q9UK58,Nucleoplasm,Supported
O15042,Nucleoplasm,Supported
Q96PM5,Nucleoplasm,Supported
Q92547,Nuclear bodies,Supported
Q92547,Nucleoplasm,Supported
Q9BWU0,Nucleoplasm,Supported
Q5MJ70,Nucleoplasm,Supported
Q8TDB6,Nucleoplasm,Supported
Q9UQR1,Nucleoplasm,Supported
Q5D1E8,Nucleoplasm,Supported
Q8TAD8,Nucleoplasm,Supported
P52434,Nucleoplasm,Supported
Q9UIH9,Nuclear speckles,Supported
Q9UIH9,Nucleoplasm,Supported
Q96S95,Nucleoplasm,Supported
Q92560,Nucleoplasm,Supported
Q9BVP2,Mitotic chromosome,Supported
Q9BVP2,Nuclear bodies,Supported
Q2YD98,Nucleoplasm,Supported
Q14493,Nucleoli,Supported
Q14493,Nucleoplasm,Supported
P25815,Nucleoplasm,Supported
Q9H790,Nucleoplasm,Supported
P0C0S5,Nucleoplasm,Supported
Q86UQ0,Nucleoplasm,Supported
Q96ER9,Nucleoplasm,Supported
Q8WXE1,Nucleoplasm,Supported
Q6UXN9,Nucleoli rim,Supported
P26583,Nucleoli,Supported
P26583,Nucleoplasm,Supported
O75446,Nucleoplasm,Supported
Q02108,Nucleoplasm,Supported
Q9BXJ9,Nuclear bodies,Supported
P40933,Nuclear speckles,Supported
P40933,Nucleoplasm,Supported
Q9Y2F5,Nuclear bodies,Supported
Q9Y2F5,Nucleoplasm,Supported
Q6KC79,Nucleoplasm,Supported
Q96LW4,Nucleoplasm,Supported
Q8WVY7,Nucleoli,Supported
Q8WVY7,Nucleoli rim,Supported
Q8WVY7,Nucleoplasm,Supported
Q8TED0,Nucleoli,Supported
O14746,Nuclear speckles,Supported
O14746,Nucleoplasm,Supported
Q9C009,Nucleoplasm,Supported
Q8N884,Nuclear bodies,Supported
Q8N884,Nucleoplasm,Supported
Q99967,Nucleoplasm,Supported
O15178,Nucleoplasm,Supported
Q8IUR6,Nucleoplasm,Supported
Q9UEE5,Nuclear speckles,Supported
Q13595,Nucleoli,Supported
Q13595,Nucleoplasm,Supported
Q9HAJ7,Nucleoli fibrillar center,Supported
Q9HAJ7,Nucleoplasm,Supported
O95391,Nuclear speckles,Supported
O95391,Nucleoplasm,Supported
P17014,Nucleoplasm,Supported
Q96GN5,Nucleoli,Supported
Q96GN5,Nucleoli fibrillar center,Supported
Q96GN5,Nucleoplasm,Supported
P19622,Nucleoli,Supported
P19622,Nucleoli fibrillar center,Supported
P19622,Nucleoplasm,Supported
Q14159,Nucleoplasm,Supported
O43913,Nucleoplasm,Supported
Q00535,Nucleoplasm,Supported
P85037,Nucleoplasm,Supported
Q9NV06,Nucleoli,Supported
Q9NV06,Nucleoplasm,Supported
Q69YN4,Nuclear bodies,Supported
Q69YN4,Nucleoplasm,Supported
Q8N5L8,Nucleoplasm,Supported
Q92966,Nucleoplasm,Supported
Q8NB78,Nucleoplasm,Supported
Q9UKY1,Nucleoplasm,Supported
Q7RTV3,Nucleoplasm,Supported
P52655,Nucleoplasm,Supported
O14813,Nucleoplasm,Supported
O94913,Nucleoplasm,Supported
Q9Y2U9,Nuclear bodies,Supported
Q9Y2U9,Nuclear membrane,Supported
Q9Y2U9,Nucleoplasm,Supported
P32243,Nucleoplasm,Supported
Q9NYF0,Nucleoplasm,Supported
Q5VWG9,Nuclear membrane,Supported
Q5VWG9,Nucleoplasm,Supported
Q6ZRP7,Nucleoplasm,Supported
Q96L73,Nucleoplasm,Supported
Q5VTD9,Nucleoplasm,Supported
Q6ZVD7,Nucleoli fibrillar center,Supported
Q6ZVD7,Nucleoplasm,Supported
Q6X4W1,Nucleoplasm,Supported
Q9P2Y4,Nucleoplasm,Supported
Q86U44,Nuclear bodies,Supported
Q86U44,Nucleoplasm,Supported
Q96AV8,Nuclear speckles,Supported
Q9H5J8,Nucleoplasm,Supported
Q8N961,Nucleoplasm,Supported
Q8N4U5,Nuclear speckles,Supported
Q7Z699,Nucleoplasm,Supported
Q9NWT6,Nucleoplasm,Supported
Q9UGP5,Nucleoplasm,Supported
Q9Y4X5,Nucleoplasm,Supported
Q12962,Nucleoplasm,Supported
P15918,Nucleoplasm,Supported
Q6P2D8,Nuclear bodies,Supported
Q6P2D8,Nucleoplasm,Supported
O15016,Nucleoplasm,Supported
Q96H22,Nucleoplasm,Supported
Q9NQ31,Nucleoplasm,Supported
O43313,Nuclear bodies,Supported
P52747,Nucleoplasm,Supported
P05771,Nucleoplasm,Supported
Q9Y3E1,Nucleoplasm,Supported
Q9Y3D0,Nucleoplasm,Supported
Q8WXB4,Nucleoplasm,Supported
Q96ER3,Nucleoplasm,Supported
Q9H5X1,Nucleoplasm,Supported
Q9BRJ9,Nucleoplasm,Supported
Q8IVL1,Nucleoplasm,Supported
O43745,Nucleoli,Supported
O43745,Nucleoplasm,Supported
P42226,Nucleoplasm,Supported
P84022,Nucleoplasm,Supported
O43809,Nuclear bodies,Supported
Q99801,Nucleoplasm,Supported
Q8NEJ0,Nucleoplasm,Supported
Q969H6,Nucleoli,Supported
Q969H6,Nucleoplasm,Supported
A6NFN3,Nucleoplasm,Supported
Q6AZZ1,Nucleoplasm,Supported
Q9Y5P8,Nucleoplasm,Supported
Q9H211,Nuclear bodies,Supported
Q9H211,Nucleoplasm,Supported
Q96N77,Nucleoplasm,Supported
Q15072,Nucleoli,Supported
Q96A00,Nucleoplasm,Supported
O43293,Nucleoplasm,Supported
Q13111,Nucleoplasm,Supported
Q92876,Nucleoplasm,Supported
Q9UNY5,Nucleoplasm,Supported
Q96QA5,Nuclear bodies,Supported
Q96QA5,Nucleoplasm,Supported
Q66K89,Nucleoplasm,Supported
Q96DN2,Nucleoplasm,Supported
P62487,Nucleoplasm,Supported
Q13158,Nucleoplasm,Supported
Q15637,Nucleoplasm,Supported
Q7L5N1,Nucleoplasm,Supported
Q16695,Nucleoplasm,Supported
Q5TA31,Nucleoplasm,Supported
Q06330,Nucleoplasm,Supported
Q99615,Nucleoplasm,Supported
Q12951,Nucleoli,Supported
Q96EK4,Nucleoplasm,Supported
P10412,Nuclear speckles,Supported
Q8TAP9,Nucleoplasm,Supported
O95990,Nuclear speckles,Supported
Q702N8,Nucleoplasm,Supported
O60508,Nucleoplasm,Supported
O43593,Nucleoplasm,Supported
Q92561,Nucleoplasm,Supported
Q8TBZ0,Nucleoplasm,Supported
P39748,Nucleoli,Supported
Q96MH2,Nuclear speckles,Supported
Q96MH2,Nucleoplasm,Supported
Q9H160,Nucleoplasm,Supported
Q6IEG0,Nucleoplasm,Supported
P40763,Nucleoplasm,Supported
Q5F1R6,Nucleoli,Supported
Q8TCN5,Nucleoli,Supported
Q96SQ7,Nucleoplasm,Supported
Q53GS9,Nucleoplasm,Supported
O75461,Nucleoplasm,Supported
Q9UK73,Nucleoplasm,Supported
Q9NX08,Nucleoplasm,Supported
P35568,Nucleoplasm,Supported
O60765,Nucleoli,Supported
O60765,Nucleoplasm,Supported
Q9Y2D1,Nucleoplasm,Supported
Q15819,Nucleoplasm,Supported
Q9UBZ4,Nucleoli fibrillar center,Supported
Q9UBZ4,Nucleoplasm,Supported
Q8WV22,Nucleoplasm,Supported
Q96D46,Nucleoli,Supported
Q96D46,Nucleoplasm,Supported
Q12988,Nuclear speckles,Supported
O95149,Nucleoplasm,Supported
Q96ST3,Nucleoplasm,Supported
O60315,Nucleoli,Supported
O60315,Nucleoplasm,Supported
P49773,Nucleoplasm,Supported
O95833,Nuclear bodies,Supported
Q8NBZ0,Nucleoli rim,Supported
Q8NBZ0,Nucleoplasm,Supported
O76075,Nucleoli,Supported
O76075,Nucleoplasm,Supported
Q9BTL3,Nucleoplasm,Supported
Q8IW19,Nucleoplasm,Supported
Q96JB3,Nucleoplasm,Supported
O43683,Nucleoplasm,Supported
Q9BZE9,Nucleoplasm,Supported
O43679,Nucleoli,Supported
O43679,Nucleoplasm,Supported
Q96A49,Nucleoplasm,Supported
Q15059,Nucleoplasm,Supported
Q8WW38,Nucleoplasm,Supported
Q9Y2U5,Nucleoplasm,Supported
Q12873,Nucleoli,Supported
Q12873,Nucleoplasm,Supported
Q96MU6,Nuclear bodies,Supported
Q96MU6,Nucleoplasm,Supported
P51965,Nucleoplasm,Supported
P09016,Nucleoplasm,Supported
Q96N64,Nucleoplasm,Supported
Q9UDV6,Nucleoplasm,Supported
Q9BXV9,Nucleoli rim,Supported
Q9BXV9,Nucleoplasm,Supported
Q16082,Nucleoplasm,Supported
Q8TE02,Nucleoplasm,Supported
P06493,Nucleoplasm,Supported
Q9NQV6,Nucleoplasm,Supported
P01100,Nucleoplasm,Supported
Q53H47,Nucleoli,Supported
Q15797,Nucleoplasm,Supported
Q9H6W3,Nucleoli rim,Supported
Q86W54,Nucleoplasm,Supported
Q9BRP8,Nucleoli,Supported
Q9BRP8,Nucleoplasm,Supported
Q9NPC8,Nucleoplasm,Supported
Q8IU81,Nucleoplasm,Supported
Q9GZQ3,Nucleoplasm,Supported
P17020,Nucleoli,Supported
P17020,Nucleoplasm,Supported
Q969K3,Nuclear bodies,Supported
Q969K3,Nucleoplasm,Supported
P17482,Nucleoplasm,Supported
Q9BXL8,Nucleoplasm,Supported
P32314,Nucleoplasm,Supported
O15297,Nucleoli,Supported
O15297,Nucleoplasm,Supported
Q8IUF8,Nucleoli,Supported
Q8IUF8,Nucleoplasm,Supported
Q9BSV6,Nucleoplasm,Supported
O75528,Nucleoplasm,Supported
P17275,Nucleoplasm,Supported
Q52LJ0,Nucleoplasm,Supported
Q969W1,Nucleoplasm,Supported
P18669,Nucleoplasm,Supported
Q9P2D1,Nucleoli,Supported
Q9P2D1,Nucleoplasm,Supported
P23508,Nucleoplasm,Supported
O15160,Nucleoli fibrillar center,Supported
O15160,Nucleoplasm,Supported
Q5VUA4,Nucleoplasm,Supported
Q08752,Nucleoli,Supported
Q08752,Nucleoli rim,Supported
Q08752,Nucleoplasm,Supported
O43660,Nuclear membrane,Supported
O43660,Nuclear speckles,Supported
O43660,Nucleoli fibrillar center,Supported
O43660,Nucleoplasm,Supported
Q7LFL8,Nucleoplasm,Supported
Q15560,Nucleoplasm,Supported
O15379,Nucleoplasm,Supported
Q8NDQ6,Nucleoplasm,Supported
Q01780,Nucleoli,Supported
Q01780,Nucleoli rim,Supported
Q01780,Nucleoplasm,Supported
P42568,Nucleoplasm,Supported
Q8WVT3,Nucleoplasm,Supported
P60484,Nucleoplasm,Supported
O14901,Nucleoplasm,Supported
P47928,Nucleoplasm,Supported
A1Z1Q3,Nucleoli,Supported
A1Z1Q3,Nucleoplasm,Supported
Q9NQ92,Nucleoplasm,Supported
O75817,Nucleoli,Supported
Q14005,Nuclear speckles,Supported
Q9HBZ2,Nucleoplasm,Supported
Q92989,Nucleoplasm,Supported
P17028,Nucleoplasm,Supported
O43427,Nuclear speckles,Supported
Q8N9N5,Nuclear bodies,Supported
Q8N9N5,Nucleoplasm,Supported
P62136,Nucleoplasm,Supported
P51610,Nucleoplasm,Supported
Q96BP2,Nucleoli fibrillar center,Supported
Q96BP2,Nucleoplasm,Supported
Q99638,Nuclear bodies,Supported
Q9HA38,Nucleoplasm,Supported
Q7Z7L1,Nucleoplasm,Supported
Q96NY9,Nucleoli fibrillar center,Supported
Q9GZU8,Nucleoplasm,Supported
Q00444,Nucleoplasm,Supported
P13631,Nucleoplasm,Supported
Q02447,Nucleoplasm,Supported
Q9UPP1,Nucleoplasm,Supported
Q92993,Nucleoplasm,Supported
Q8TEJ3,Nucleoplasm,Supported
Q6ZN30,Nucleoplasm,Supported
Q9Y251,Nucleoplasm,Supported
Q9Y2K7,Nucleoplasm,Supported
Q8WTT2,Nucleoplasm,Supported
P11474,Nucleoli fibrillar center,Supported
P11474,Nucleoplasm,Supported
Q8N668,Nucleoplasm,Supported
Q14118,Nucleoplasm,Supported
Q7L9L4,Nucleoli,Supported
Q7L9L4,Nucleoplasm,Supported
Q969S3,Nucleoli,Supported
Q969S3,Nucleoplasm,Supported
Q9BWC9,Nucleoplasm,Supported
Q8N9R8,Nucleoplasm,Supported
Q9HAN9,Nuclear bodies,Supported
Q9HAN9,Nucleoplasm,Supported
Q8NDX5,Nucleoplasm,Supported
Q14781,Nucleoplasm,Supported
P14652,Nucleoplasm,Supported
Q9Y2U8,Nuclear membrane,Supported
Q6P2Q9,Nucleoplasm,Supported
Q9BUQ8,Nucleoli,Supported
Q9BUQ8,Nucleoplasm,Supported
Q9P1Z0,Nuclear bodies,Supported
Q9P1Z0,Nucleoplasm,Supported
Q9H4I2,Nucleoplasm,Supported
P49917,Nucleoplasm,Supported
Q6EKJ0,Nucleoplasm,Supported
O75971,Nucleoplasm,Supported
Q9H9L7,Nucleoplasm,Supported
Q9HCM1,Nucleoli,Supported
Q9HCM1,Nucleoli rim,Supported
Q4G0J3,Nucleoplasm,Supported
Q14995,Nucleoplasm,Supported
Q8WZ19,Nuclear bodies,Supported
Q8WZ19,Nucleoplasm,Supported
Q9H2U1,Nucleoplasm,Supported
Q13535,Nucleoplasm,Supported
Q8N165,Nucleoplasm,Supported
P49006,Nucleoplasm,Supported
P0DPQ6,Nucleoplasm,Supported
P35638,Nucleoplasm,Supported
Q9UPQ8,Nucleoli,Supported
Q2M1V0,Nuclear bodies,Supported
Q2M1V0,Nucleoplasm,Supported
O75531,Nucleoplasm,Supported
P17706,Nucleoplasm,Supported
Q8N9N8,Nucleoplasm,Supported
Q15796,Nucleoli,Supported
Q15796,Nucleoplasm,Supported
P15407,Nucleoplasm,Supported
Q92889,Nuclear bodies,Supported
Q92889,Nucleoplasm,Supported
Q96E14,Nuclear speckles,Supported
P04553,Nucleoplasm,Supported
Q9NWT8,Nucleoplasm,Supported
Q9Y265,Nucleoplasm,Supported
Q9UJ68,Nucleoplasm,Supported
P43268,Nucleoli rim,Supported
Q1ZZU3,Nucleoplasm,Supported
Q9C0C9,Nuclear bodies,Supported
Q9C0C9,Nucleoplasm,Supported
O60356,Nucleoplasm,Supported
Q92551,Nucleoli fibrillar center,Supported
Q92551,Nucleoplasm,Supported
Q494X3,Nucleoli,Supported
Q494X3,Nucleoli rim,Supported
Q8N6I1,Nucleoplasm,Supported
Q6ZMZ3,Nuclear membrane,Supported
P49760,Nuclear bodies,Supported
Q03252,Nuclear membrane,Supported
Q8N7B1,Nucleoplasm,Supported
Q99958,Nuclear bodies,Supported
Q99958,Nucleoplasm,Supported
Q15078,Nucleoplasm,Supported
P35716,Nucleoplasm,Supported
Q8WY91,Nucleoplasm,Supported
O75398,Nucleoplasm,Supported
Q8N196,Nucleoplasm,Supported
Q07864,Nucleoplasm,Supported
Q8NCN2,Nucleoplasm,Supported
P51812,Nucleoli,Supported
P51812,Nucleoplasm,Supported
Q9Y606,Nucleoplasm,Supported
Q3L8U1,Nucleoplasm,Supported
Q8NB37,Nucleoplasm,Supported
Q15583,Nucleoplasm,Supported
Q8TF76,Nucleoplasm,Supported
Q8N414,Nucleoplasm,Supported
Q7Z6K1,Nucleoplasm,Supported
P62875,Nucleoplasm,Supported
Q12767,Nucleoplasm,Supported
P62993,Nucleoplasm,Supported
P61088,Nucleoli fibrillar center,Supported
P61088,Nucleoplasm,Supported
Q86Y25,Nucleoplasm,Supported
Q9NPF5,Nucleoplasm,Supported
Q8N944,Nuclear bodies,Supported
Q8N895,Nucleoplasm,Supported
A2A288,Nucleoplasm,Supported
Q53GL7,Nucleoli rim,Supported
Q15022,Nuclear bodies,Supported
Q15022,Nucleoli,Supported
Q15022,Nucleoli rim,Supported
Q15022,Nucleoplasm,Supported
Q9BUL9,Nucleoplasm,Supported
O60682,Nucleoplasm,Supported
Q9NPD3,Nucleoplasm,Supported
Q9H9A7,Nuclear bodies,Supported
Q9H9A7,Nucleoplasm,Supported
Q2NKJ3,Nucleoplasm,Supported
Q9Y605,Nucleoplasm,Supported
Q15050,Nucleoli,Supported
O15534,Nucleoplasm,Supported
P54725,Nucleoplasm,Supported
Q8TAE8,Nucleoplasm,Supported
Q06124,Nucleoli rim,Supported
Q06124,Nucleoplasm,Supported
P49761,Nucleoplasm,Supported
P23769,Nucleoplasm,Supported
Q8IVW6,Nucleoplasm,Supported
P57678,Nuclear bodies,Supported
Q99592,Nuclear speckles,Supported
Q99592,Nucleoplasm,Supported
B2RXF5,Nucleoplasm,Supported
Q9H063,Nucleoplasm,Supported
Q14140,Nucleoplasm,Supported
Q9H773,Nucleoplasm,Supported
O75569,Nucleoplasm,Supported
Q15699,Nuclear bodies,Supported
Q15699,Nucleoplasm,Supported
P48552,Nucleoli,Supported
P48552,Nucleoplasm,Supported
Q86SE9,Nucleoplasm,Supported
Q5VVQ6,Nucleoplasm,Supported
Q9NYD6,Nuclear bodies,Supported
Q9NYD6,Nucleoplasm,Supported
Q8WTP8,Nuclear membrane,Supported
Q8WTP8,Nucleoli,Supported
Q8WTP8,Nucleoplasm,Supported
Q9H9B1,Nuclear bodies,Supported
Q9H9B1,Nucleoplasm,Supported
Q6U7Q0,Nucleoplasm,Supported
O94850,Nucleoplasm,Supported
Q6DJT9,Nuclear speckles,Supported
Q6DJT9,Nucleoplasm,Supported
O43255,Nucleoplasm,Supported
Q969L4,Nuclear bodies,Supported
Q969L4,Nucleoplasm,Supported
Q7Z6I8,Nucleoplasm,Supported
O15417,Nucleoplasm,Supported
Q9NPE3,Nuclear bodies,Supported
Q5T890,Nucleoplasm,Supported
Q70SY1,Nucleoplasm,Supported
O95751,Nucleoli,Supported
O95751,Nucleoplasm,Supported
Q70IA6,Nucleoli,Supported
Q70IA6,Nucleoplasm,Supported
Q8TAT6,Nucleoplasm,Supported
P53671,Nucleoplasm,Supported
Q01826,Nuclear bodies,Supported
Q01826,Nucleoplasm,Supported
P49758,Nucleoplasm,Supported
P17483,Nucleoplasm,Supported
Q9NPE2,Nucleoplasm,Supported
Q9NUL7,Nucleoli,Supported
Q9BRU2,Nucleoplasm,Supported
Q01844,Nucleoplasm,Supported
Q9BRA0,Nucleoplasm,Supported
Q9NPI8,Nucleoplasm,Supported
Q9Y230,Nucleoplasm,Supported
P53801,Nucleoplasm,Supported
Q9UJV9,Nucleoplasm,Supported
Q15038,Nuclear speckles,Supported
Q12874,Nuclear speckles,Supported
Q5H9I0,Nuclear membrane,Supported
Q5H9I0,Nucleoplasm,Supported
Q96L91,Nucleoplasm,Supported
Q5VWP2,Nucleoplasm,Supported
Q7Z4V0,Nucleoplasm,Supported
O95503,Nuclear bodies,Supported
O95503,Nucleoplasm,Supported
O96017,Nucleoplasm,Supported
P58012,Nucleoplasm,Supported
Q5TKA1,Nucleoplasm,Supported
P51817,Nucleoplasm,Supported
Q9NQR1,Nucleoplasm,Supported
P53814,Nucleoplasm,Supported
Q86WQ0,Nucleoplasm,Supported
Q16560,Nucleoli,Supported
P51617,Nucleoplasm,Supported
P47895,Nucleoplasm,Supported
Q8IUE6,Nucleoplasm,Supported
Q14863,Nuclear bodies,Supported
P16401,Nucleoplasm,Supported
Q9Y446,Nucleoplasm,Supported
Q8IZL2,Nuclear bodies,Supported
Q8IZL2,Nucleoplasm,Supported
O75177,Nucleoplasm,Supported
Q9BT49,Nucleoplasm,Supported
P98177,Nuclear speckles,Supported
P20265,Nucleoplasm,Supported
Q69YH5,Nucleoplasm,Supported
Q5JTC6,Nuclear bodies,Supported
Q86TM3,Nucleoplasm,Supported
Q9BVI4,Nucleoli,Supported
O15304,Nucleoplasm,Supported
Q9ULX9,Nucleoplasm,Supported
Q99828,Nucleoplasm,Supported
Q7Z6G8,Nucleoplasm,Supported
Q9H3P2,Nuclear bodies,Supported
Q9H3P2,Nucleoplasm,Supported
Q6P9B9,Nucleoplasm,Supported
Q71UM5,Nucleoli,Supported
Q9UNN5,Nucleoplasm,Supported
Q00613,Nucleoplasm,Supported
P43364,Nuclear bodies,Supported
P43364,Nucleoplasm,Supported
Q16587,Nucleoplasm,Supported
P57052,Nucleoplasm,Supported
O15524,Nucleoplasm,Supported
O60260,Nuclear speckles,Supported
Q9NWS1,Nucleoplasm,Supported
Q0VG06,Nucleoplasm,Supported
Q92985,Nucleoplasm,Supported
Q9Y468,Nuclear bodies,Supported
Q9Y468,Nucleoplasm,Supported
P46736,Nucleoplasm,Supported
Q3KNV8,Nucleoplasm,Supported
P68036,Nucleoplasm,Supported
P10243,Nucleoplasm,Supported
Q9Y295,Nuclear bodies,Supported
Q9Y295,Nucleoplasm,Supported
Q9UBU8,Nuclear speckles,Supported
Q13422,Nucleoplasm,Supported
Q9NZP6,Nucleoplasm,Supported
Q96LT9,Nucleoplasm,Supported
Q15916,Nucleoplasm,Supported
Q86UU0,Nucleoli fibrillar center,Supported
Q86UU0,Nucleoplasm,Supported
Q86Y91,Nucleoplasm,Supported
Q86UD0,Nucleoli,Supported
Q86UD0,Nucleoplasm,Supported
Q9ULH7,Nuclear speckles,Supported
P19793,Nucleoplasm,Supported
Q7Z713,Nucleoplasm,Supported
O15226,Nucleoli,Supported
P35240,Nucleoplasm,Supported
Q96JP5,Nucleoplasm,Supported
Q9H5P4,Nucleoplasm,Supported
Q9H8N7,Nucleoplasm,Supported
Q86WX3,Nucleoli,Supported
Q86WX3,Nucleoplasm,Supported
Q02742,Nuclear speckles,Supported
Q6PCB5,Nuclear speckles,Supported
Q9NRC8,Nuclear speckles,Supported
Q9NRC8,Nucleoplasm,Supported
Q93009,Nuclear bodies,Supported
Q93009,Nucleoplasm,Supported
P60323,Nucleoplasm,Supported
Q9H213,Nucleoli,Supported
Q9H213,Nucleoli rim,Supported
Q969J2,Nucleoplasm,Supported
P23193,Nucleoplasm,Supported
Q9H9Q4,Nucleoli fibrillar center,Supported
Q9H9Q4,Nucleoplasm,Supported
O15360,Nucleoplasm,Supported
Q96T21,Nucleoplasm,Supported
Q6ZN17,Nucleoli,Supported
Q6ZN17,Nucleoplasm,Supported
Q96EZ8,Nucleoplasm,Supported
Q8IYD8,Nucleoplasm,Supported
P16403,Nucleoli rim,Supported
P16403,Nucleoplasm,Supported
Q13541,Nucleoplasm,Supported
Q6ZUI0,Nucleoplasm,Supported
Q8IWE4,Nucleoplasm,Supported
Q8NA42,Nuclear membrane,Supported
Q8NA42,Nucleoplasm,Supported
Q6IPU0,Nucleoplasm,Supported
O15162,Nucleoplasm,Supported
Q9BR84,Nucleoplasm,Supported
P13984,Nucleoplasm,Supported
P16104,Nuclear speckles,Supported
P16104,Nucleoplasm,Supported
O75494,Nucleoplasm,Supported
A6NHQ2,Nucleoli fibrillar center,Supported
P42696,Nucleoli,Supported
Q5SNT2,Nuclear membrane,Supported
Q5SNT2,Nucleoplasm,Supported
Q8IY92,Nucleoplasm,Supported
Q8WX92,Nucleoplasm,Supported
P07305,Nuclear bodies,Supported
P07305,Nucleoplasm,Supported
Q99732,Nucleoplasm,Supported
Q68CP9,Nucleoplasm,Supported
Q15393,Nucleoli,Supported
Q15393,Nucleoli rim,Supported
Q15393,Nucleoplasm,Supported
Q3SY56,Nucleoplasm,Supported
Q9UK76,Nucleoplasm,Supported
Q5XKL5,Nucleoplasm,Supported
Q9H0U9,Nucleoli,Supported
Q9H0U9,Nucleoplasm,Supported
Q9NPJ4,Nucleoplasm,Supported
Q9BRR0,Nucleoplasm,Supported
Q6PJQ5,Nucleoplasm,Supported
Q674X7,Nuclear speckles,Supported
Q674X7,Nucleoplasm,Supported
P09429,Nucleoplasm,Supported
Q9BX26,Nucleoplasm,Supported
Q02548,Nucleoplasm,Supported
Q01538,Nucleoplasm,Supported
P26447,Nucleoplasm,Supported
Q8N2I9,Nucleoplasm,Supported
Q99549,Nucleoplasm,Supported
Q9BX82,Nucleoplasm,Supported
Q86UP8,Nucleoplasm,Supported
O75486,Nucleoplasm,Supported
P61964,Nucleoplasm,Supported
Q9Y4A5,Nucleoplasm,Supported
Q8IUQ4,Nucleoplasm,Supported
Q9Y618,Nucleoplasm,Supported
Q9UM54,Nucleoplasm,Supported
Q969V6,Nucleoplasm,Supported
Q92769,Nucleoplasm,Supported
P15884,Nucleoplasm,Supported
Q86W34,Nucleoplasm,Supported
P49335,Nucleoplasm,Supported
Q04724,Nucleoplasm,Supported
Q96JK9,Nuclear speckles,Supported
Q9H6K1,Nuclear speckles,Supported
Q03989,Nucleoli,Supported
Q14657,Nuclear bodies,Supported
Q14657,Nucleoplasm,Supported
Q6ECI4,Nuclear bodies,Supported
Q6ECI4,Nucleoplasm,Supported
Q16670,Nucleoli,Supported
Q15366,Nucleoplasm,Supported
Q8N5A5,Nucleoplasm,Supported
P12931,Nucleoplasm,Supported
Q13901,Nucleoli,Supported
Q13901,Nucleoplasm,Supported
P54132,Nucleoplasm,Supported
Q8N720,Nucleoplasm,Supported
Q6ZMY9,Nucleoplasm,Supported
P78563,Nucleoplasm,Supported
P42858,Nucleoplasm,Supported
Q9H7B2,Mitotic chromosome,Supported
Q9H7B2,Nucleoli,Supported
Q9H7B2,Nucleoli rim,Supported
Q00056,Nuclear bodies,Supported
Q9NS56,Nucleoplasm,Supported
O75151,Nucleoli rim,Supported
P62854,Nucleoli,Supported
P09630,Nucleoplasm,Supported
Q9BTE3,Nucleoplasm,Supported
Q9NTI7,Nucleoli,Supported
Q9NTI7,Nucleoplasm,Supported
O00159,Nuclear bodies,Supported
Q15561,Nucleoplasm,Supported
Q02040,Nuclear speckles,Supported
Q76FK4,Nucleoli,Supported
Q9BXY0,Nucleoli,Supported
O43829,Nucleoli,Supported
O43829,Nucleoplasm,Supported
P82970,Nucleoplasm,Supported
Q9NVU7,Nucleoli,Supported
P09017,Nucleoplasm,Supported
Q16881,Nucleoplasm,Supported
Q8WV37,Nucleoplasm,Supported
Q9UJC5,Nucleoplasm,Supported
Q9HCN4,Nucleoplasm,Supported
Q8NCU7,Nucleoli,Supported
Q8NCU7,Nucleoplasm,Supported
Q9NY87,Nucleoplasm,Supported
