Entry,localization,evidence_code
Q9UGK8,Nucleus,ECO:0000269
Q9UGL1,Nucleus,ECO:0000269
Q9UGL1,Nucleus,ECO:0000255
Q9UGN5,Nucleus,ECO:0000269
Q9UGP4,Nucleus,None
Q9UGP5,Nucleus,ECO:0000269
Q9UGR2,Nucleus,ECO:0000269
Q9UGU0,Nucleus,ECO:0000269
Q9UGU5,Nucleus,ECO:0000255
Q9UGY1,Nucleolus,ECO:0000250
Q9UH17,Nucleus,ECO:0000269
Q9UH65,Nucleus,ECO:0000269
Q9UH73,Nucleus,ECO:0000305
Q9UH92,Nucleus,ECO:0000269
Q9UH99,Nucleus envelope,ECO:0000269
Q9UH99,Nucleus inner membrane,ECO:0000269
Q9UHB7,Nucleus,ECO:0000269
Q9UHB9,Nucleolus,ECO:0000269
Q9UHC1,Nucleus,ECO:0000305
Q9UHD9,Nucleus,ECO:0000269
Q9UHF7,Nucleus,ECO:0000269
Q9UHH9,Nucleus,ECO:0000269
Q9UHI6,Gem,ECO:0000305
Q9UHI6,Gem,ECO:0000269
Q9UHJ3,Nucleus,ECO:0000269
Q9UHK0,Nucleus,ECO:0000269
Q9UHL0,Nucleus,ECO:0000250
Q9UHL9,Nucleus,None
Q9UHP3,Nucleus,ECO:0000250
Q9UHQ1,Nucleus,ECO:0000269
Q9UHR5,Nucleus,ECO:0000269
Q9UHV7,Nucleus,None
Q9UHV8,Nucleus matrix,ECO:0000269
Q9UHV9,Nucleus,ECO:0000269
Q9UHX1,Nucleus,ECO:0000269
Q9UHY7,Nucleus,ECO:0000255
Q9UI26,Nucleus,ECO:0000269
Q9UI30,Nucleoplasm,ECO:0000269
Q9UI36,Nucleus,ECO:0000269
Q9UI95,Nucleus,ECO:0000269
Q9UIA9,Nucleus,ECO:0000269
Q9UID6,Nucleus,ECO:0000269
Q9UIE0,Nucleus,ECO:0000305
Q9UIF7,Nucleus,ECO:0000269
Q9UIF8,Nucleus,ECO:0000255
Q9UIF9,Nucleolus,ECO:0000250
Q9UIG0,Nucleus,ECO:0000269
Q9UIG0,Nucleus,ECO:0000255
Q9UIH9,Nucleus,ECO:0000269
Q9UIL8,Nucleus,ECO:0000269
Q9UIS9,Nucleus,ECO:0000269
Q9UIS9,Nucleus speckle,ECO:0000269
Q9UIS9,Nucleus matrix,ECO:0000269
Q9UIU6,Nucleus,ECO:0000250
Q9UIV1,Nucleus,None
Q9UIW0,Nucleus,ECO:0000305
Q9UJ55,Nucleus,ECO:0000250
Q9UJ68,Nucleus,None
Q9UJ78,Nucleus,ECO:0000305
Q9UJ98,Nucleus,ECO:0000269
Q9UJ98,Nucleus,ECO:0000255
Q9UJA3,Nucleus,ECO:0000269
Q9UJA5,Nucleus,ECO:0000250
Q9UJL9,Nucleus,ECO:0000269
Q9UJM3,Nucleus,ECO:0000250
Q9UJQ4,Nucleus,None
Q9UJT1,Nucleus,ECO:0000250
Q9UJU2,Nucleus,ECO:0000255
Q9UJU5,Nucleus,ECO:0000305
Q9UJV9,Nucleus,ECO:0000269
Q9UJW3,Nucleus,ECO:0000305
Q9UJW8,Nucleus,ECO:0000305
Q9UJW9,Nucleus,ECO:0000269
Q9UJX3,Nucleus,ECO:0000269
Q9UJX4,Nucleus,ECO:0000269
Q9UJX5,Nucleus,ECO:0000269
Q9UJY1,Nucleus,ECO:0000269
Q9UK32,Nucleus,ECO:0000269
Q9UK33,Nucleus,ECO:0000269
Q9UK39,Nucleus,ECO:0000250
Q9UK45,Nucleus,ECO:0000269
Q9UK53,Nucleus,ECO:0000305
Q9UK58,Nucleoplasm,ECO:0000269
Q9UK58,Nucleus speckle,ECO:0000269
Q9UK59,Nucleus,ECO:0000305
Q9UK61,Nucleus,ECO:0000269
Q9UK73,Nucleus,ECO:0000269
Q9UK76,Nucleus,ECO:0000269
Q9UK80,Nucleus,ECO:0000269
Q9UK99,Nucleus,None
Q9UKA2,Nucleus,None
Q9UKA9,Nucleus,ECO:0000250
Q9UKB1,Nucleus,ECO:0000250
Q9UKD1,Nucleus,None
Q9UKE5,Nucleus,None
Q9UKF6,Nucleus,ECO:0000269
Q9UKG1,Nucleus,ECO:0000269
Q9UKI8,Nucleus,ECO:0000269
Q9UKI9,Nucleus,ECO:0000250
Q9UKK3,Nucleus,ECO:0000269
Q9UKK6,Nucleus speckle,ECO:0000305
Q9UKK6,Nucleus,None
Q9UKK9,Nucleus,ECO:0000305
Q9UKL0,Nucleus,ECO:0000269
Q9UKL0,Nucleus,ECO:0000255
Q9UKL3,PML body,None
Q9UKL3,Nucleus,None
Q9UKM9,Nucleus,ECO:0000250
Q9UKN5,Nucleus,ECO:0000305
Q9UKN8,Nucleus,None
Q9UKS7,Nucleus,ECO:0000250
Q9UKT4,Nucleus,ECO:0000269
Q9UKT6,Nucleus,ECO:0000250
Q9UKT7,Nucleus,ECO:0000269
Q9UKT9,Nucleus,ECO:0000269
Q9UKV0,Nucleus,ECO:0000250
Q9UKV3,Nucleus speckle,None
Q9UKV3,Nucleus,None
Q9UKV3,Nucleoplasm,None
Q9UKV8,Nucleus,ECO:0000269
Q9UKW6,Nucleus,ECO:0000255
Q9UKX7,Nucleus membrane,ECO:0000250
Q9UKX7,Nuclear pore complex,ECO:0000269
Q9UKY1,Nucleus,ECO:0000269
Q9UKY1,Nucleus,ECO:0000255
Q9UKZ1,Nucleus,ECO:0000305
Q9UKZ4,Nucleus matrix,ECO:0000250
Q9UKZ4,Nucleus,ECO:0000250
Q9UKZ4,Nucleus speckle,ECO:0000250
Q9UL03,Nucleus,ECO:0000269
Q9UL17,Nucleus,ECO:0000269
Q9UL40,Nucleolus,ECO:0000269
Q9UL41,Nucleolus,ECO:0000250
Q9UL42,Nucleolus,ECO:0000269
Q9UL49,Nucleus,ECO:0000269
Q9UL49,Nucleus,ECO:0000255
Q9UL54,Nucleus,None
Q9UL63,Nucleoplasm,ECO:0000250
Q9UL68,Nucleus,ECO:0000250
Q9ULD2,Nucleus,ECO:0000250
Q9ULD4,Nucleus,ECO:0000269
Q9ULD5,Nucleus,ECO:0000269
Q9ULG1,Nucleus,ECO:0000255
Q9ULG1,Nucleus,ECO:0000269
Q9ULH7,Nucleus,ECO:0000250
Q9ULI0,Nucleus,ECO:0000269
Q9ULJ3,Nucleus,ECO:0000269
Q9ULJ6,Nucleoplasm,ECO:0000269
Q9ULJ6,Nucleus,ECO:0000269
Q9ULK4,Nucleus,ECO:0000305
Q9ULM2,Nucleus,ECO:0000305
Q9ULM3,Nucleus,ECO:0000305
Q9ULM6,Nucleus,ECO:0000250
Q9ULR0,Nucleus,ECO:0000269
Q9ULR3,Nucleus,ECO:0000269
Q9ULU4,Nucleus,ECO:0000269
Q9ULV3,Nucleus,None
Q9ULV5,Nucleus,ECO:0000269
Q9ULW0,Nucleus,ECO:0000269
Q9ULW3,Nucleus,ECO:0000250
Q9ULW3,Nucleolus,ECO:0000250
Q9ULW6,Nucleus,ECO:0000305
Q9ULX3,Nucleus,ECO:0000269
Q9ULX5,Nuclear body,ECO:0000250
Q9ULX5,Nucleus,ECO:0000250
Q9ULX5,Nucleoplasm,ECO:0000250
Q9ULX6,PML body,ECO:0000269
Q9ULX6,Nucleus,ECO:0000269
Q9ULX6,Nucleus speckle,ECO:0000269
Q9ULX6,Nucleus matrix,ECO:0000269
Q9ULX9,Nucleus,None
Q9ULZ2,Nucleus,ECO:0000269
Q9ULZ3,Nucleus,ECO:0000269
Q9UM07,Nucleus,ECO:0000269
Q9UM11,Nucleus,None
Q9UM47,Nucleus,None
Q9UM54,Nucleus,ECO:0000269
Q9UM63,Nucleus,ECO:0000269
Q9UM82,Nucleus,ECO:0000250
Q9UMN6,Nucleus,ECO:0000269
Q9UMQ3,Nucleus,None
Q9UMR2,Nucleoplasm,ECO:0000269
Q9UMR3,Nucleus,ECO:0000255
Q9UMS4,Nucleoplasm,ECO:0000269
Q9UMS4,Nucleus,ECO:0000269
Q9UMS6,Nucleus,ECO:0000250
Q9UMW8,Nucleus,ECO:0000269
Q9UMX0,Nucleus,ECO:0000269
Q9UMX1,Nucleus,ECO:0000269
Q9UMX2,Nucleus,None
Q9UMX3,Nucleus outer membrane,ECO:0000250
Q9UMX3,Nucleus,ECO:0000269
Q9UN42,Nucleus inner membrane,ECO:0000250
Q9UN79,Nucleus,ECO:0000255
Q9UN81,Nucleolus,ECO:0000269
Q9UNA4,Nucleus,ECO:0000269
Q9UNE7,Nucleus,ECO:0000269
Q9UNH5,Nucleus,ECO:0000269
Q9UNH7,Nucleus,ECO:0000269
Q9UNI6,Nucleus,ECO:0000269
Q9UNL4,Nucleus,ECO:0000269
Q9UNN5,Nucleus,ECO:0000269
Q9UNP9,Nucleus,ECO:0000269
Q9UNQ2,Nucleolus,ECO:0000269
Q9UNQ2,Nucleoplasm,ECO:0000269
Q9UNS1,Nucleus,ECO:0000269
Q9UNS2,Nucleus,ECO:0000269
Q9UNW9,Nucleus,ECO:0000250
Q9UNY4,Nucleus,ECO:0000269
Q9UNY5,Nucleus,None
Q9UNZ2,Nucleus,ECO:0000250
Q9UPG8,Nucleus,ECO:0000305
Q9UPM6,Nucleus,ECO:0000305
Q9UPN6,Nucleus,ECO:0000269
Q9UPN6,Nucleus matrix,ECO:0000269
Q9UPN9,Nucleus,ECO:0000269
Q9UPP1,Nucleus,ECO:0000269
Q9UPP1,Nucleolus,ECO:0000269
Q9UPQ4,Nucleus,ECO:0000250
Q9UPR3,Nucleus,ECO:0000269
Q9UPS6,Nucleus speckle,ECO:0000269
Q9UPT9,Nucleus,ECO:0000250
Q9UPV0,Nucleus,None
Q9UPV9,Nucleus,ECO:0000269
Q9UPW0,Nucleus,ECO:0000255
Q9UPW5,Nucleus,ECO:0000269
Q9UPW6,Nucleus matrix,ECO:0000255
Q9UPW6,Nucleus matrix,ECO:0000269
Q9UPZ9,Nucleus,ECO:0000269
Q9UQ07,Nucleus,ECO:0000250
Q9UQ13,Nucleus,ECO:0000269
Q9UQ35,Nucleus,ECO:0000269
Q9UQ35,Nucleus speckle,ECO:0000269
Q9UQ80,Nucleolus,ECO:0000269
Q9UQ84,Nucleus,ECO:0000269
Q9UQ88,Nucleus,None
Q9UQB3,Nucleus,ECO:0000250
Q9UQB9,Nucleus,None
Q9UQE7,Nucleus,ECO:0000250
Q9UQF2,Nucleus,ECO:0000250
Q9UQL6,Nucleus,None
Q9UQR0,Nucleus,ECO:0000305
Q9UQR1,Nucleus,None
Q9Y221,Nucleolus,ECO:0000269
Q9Y222,Nucleus,ECO:0000269
Q9Y222,Nucleus,ECO:0000255
Q9Y224,Nucleus,ECO:0000269
Q9Y230,Nucleus matrix,None
Q9Y230,Nucleoplasm,None
Q9Y232,Nucleus,ECO:0000269
Q9Y237,Nucleolus,None
Q9Y242,Nucleus,ECO:0000305
Q9Y243,Nucleus,ECO:0000269
Q9Y244,Nucleus,None
Q9Y248,Nucleus,ECO:0000305
Q9Y251,Nucleus,None
Q9Y252,Nucleus,ECO:0000269
Q9Y252,PML body,ECO:0000250
Q9Y253,Nucleus,ECO:0000269
Q9Y261,Nucleus,ECO:0000269
Q9Y261,Nucleus,ECO:0000255
Q9Y263,Nucleus,ECO:0000269
Q9Y265,Nucleus matrix,None
Q9Y265,Nucleoplasm,None
Q9Y266,Nucleus,ECO:0000269
Q9Y272,Nucleus,ECO:0000250
Q9Y281,Nucleus matrix,ECO:0000250
Q9Y283,Nucleus,ECO:0000250
Q9Y294,Nucleus,ECO:0000269
Q9Y295,Nucleus,ECO:0000269
Q9Y297,Nucleus,ECO:0000250
Q9Y2B4,Nucleus,ECO:0000269
Q9Y2D1,Nucleus,ECO:0000255
Q9Y2D1,Nucleus,ECO:0000269
Q9Y2D8,Nucleus,None
Q9Y2F5,Nucleus,ECO:0000269
Q9Y2F5,Cajal body,ECO:0000269
Q9Y2F9,Nucleus,ECO:0000250
Q9Y2G1,Nucleus,ECO:0000269
Q9Y2G2,Nucleus,ECO:0000269
Q9Y2K1,Nucleus,ECO:0000269
Q9Y2K1,Nucleoplasm,ECO:0000269
Q9Y2K5,Nucleus,ECO:0000305
Q9Y2K7,Nucleoplasm,ECO:0000269
Q9Y2L1,Nucleus,ECO:0000269
Q9Y2L1,Nucleoplasm,ECO:0000269
Q9Y2L1,Nucleolus,ECO:0000269
Q9Y2M0,Nucleus,ECO:0000269
Q9Y2M2,Nucleus,ECO:0000269
Q9Y2M5,Nucleus,None
Q9Y2N7,Nucleus speckle,ECO:0000250
Q9Y2N7,Nucleus,ECO:0000269
Q9Y2P0,Nucleus,ECO:0000305
Q9Y2P7,Nucleus,ECO:0000269
Q9Y2R4,Nucleolus,ECO:0000269
Q9Y2S7,Nucleus,ECO:0000269
Q9Y2T7,Nucleus,ECO:0000269
Q9Y2U5,Nucleus,ECO:0000269
Q9Y2U8,Nucleus inner membrane,ECO:0000269
Q9Y2U9,Nucleus,ECO:0000269
Q9Y2V0,Nucleus,ECO:0000269
Q9Y2V3,Nucleus,None
Q9Y2W1,Nucleus,ECO:0000269
Q9Y2W1,Nucleoplasm,ECO:0000269
Q9Y2W1,Nucleus speckle,ECO:0000269
Q9Y2W2,Nucleus,None
Q9Y2W7,Nucleus,ECO:0000269
Q9Y2X0,Nucleus,ECO:0000305
Q9Y2X3,Nucleolus,ECO:0000269
Q9Y2X3,Nucleoplasm,ECO:0000269
Q9Y2X9,Nucleus,ECO:0000269
Q9Y2Y0,Nucleus,None
Q9Y2Y1,Nucleolus,ECO:0000250
Q9Y2Y4,Nucleus,ECO:0000269
Q9Y2Y9,Nucleus,None
Q9Y2Z0,Nucleus,ECO:0000269
Q9Y314,Nucleus,ECO:0000269
Q9Y315,Nucleus,ECO:0000269
Q9Y333,Nucleus,ECO:0000269
Q9Y383,Nucleus speckle,ECO:0000250
Q9Y383,Nucleoplasm,ECO:0000250
Q9Y388,Nucleus,ECO:0000269
Q9Y3A2,Nucleolus,ECO:0000250
Q9Y3A4,Nucleolus,ECO:0000269
Q9Y3A5,Nucleoplasm,None
Q9Y3A5,Nucleolus,None
Q9Y3B2,Nucleolus,ECO:0000269
Q9Y3B2,Nucleus,ECO:0000305
Q9Y3B4,Nucleus,ECO:0000269
Q9Y3B8,Nucleus,ECO:0000269
Q9Y3C4,Nucleus,ECO:0000269
Q9Y3C5,Nucleus,None
Q9Y3C6,Nucleus,ECO:0000269
Q9Y3C7,Nucleus,ECO:0000305
Q9Y3D0,Nucleus,ECO:0000269
Q9Y3D8,Nucleoplasm,None
Q9Y3D8,Cajal body,None
Q9Y3E1,Nucleus,ECO:0000269
Q9Y3F4,Nucleus,None
Q9Y3I0,Nucleus,ECO:0000269
Q9Y3I1,Nucleus,ECO:0000269
Q9Y3L3,Nucleus,ECO:0000269
Q9Y3M2,Nucleus speckle,ECO:0000269
Q9Y3M9,Nucleus,ECO:0000305
Q9Y3Q8,Nucleus,ECO:0000305
Q9Y3S2,Nucleus,ECO:0000269
Q9Y3S2,Nucleolus,ECO:0000269
Q9Y3T9,Nucleoplasm,None
Q9Y3T9,Nucleolus,None
Q9Y3V2,Nucleus,ECO:0000269
Q9Y3Y2,Nucleus,ECO:0000269
Q9Y3Y2,Nucleoplasm,ECO:0000269
Q9Y3Y2,Nucleus speckle,ECO:0000269
Q9Y3Y2,Nucleolus,ECO:0000269
Q9Y3Y4,Nucleus,ECO:0000305
Q9Y3Z3,Nucleus,ECO:0000269
Q9Y446,Nucleus,None
Q9Y448,Nucleus,ECO:0000269
Q9Y458,Nucleus,ECO:0000255
Q9Y462,Nucleus,ECO:0000305
Q9Y463,Nucleus,ECO:0000269
Q9Y463,Nucleolus,ECO:0000269
Q9Y466,Nucleus,ECO:0000255
Q9Y467,Nucleus,ECO:0000305
Q9Y468,Nucleus,ECO:0000269
Q9Y473,Nucleus,None
Q9Y483,Nucleus,ECO:0000269
Q9Y4A5,Nucleus,ECO:0000269
Q9Y4A8,Nucleus,ECO:0000255
Q9Y4B4,Nucleus,ECO:0000250
Q9Y4B6,Nucleus,None
Q9Y4C1,Nucleus,ECO:0000250
Q9Y4C8,Nucleolus,ECO:0000269
Q9Y4C8,Nucleoplasm,ECO:0000250
Q9Y4E5,Nucleoplasm,None
Q9Y4E5,Nucleus,ECO:0000269
Q9Y4E5,PML body,ECO:0000269
Q9Y4E8,Nucleus,ECO:0000269
Q9Y4K0,Nucleus,ECO:0000269
Q9Y4K3,Nucleus,ECO:0000269
Q9Y4R8,Nucleus,None
Q9Y4W2,Nucleolus,ECO:0000269
Q9Y4W2,Nucleoplasm,ECO:0000250
Q9Y4X0,Nucleus,ECO:0000269
Q9Y4X4,Nucleus,None
Q9Y4X5,Cajal body,ECO:0000269
Q9Y4X5,Nucleus,ECO:0000269
Q9Y4Y9,Nucleus,ECO:0000269
Q9Y4Z0,Nucleus,ECO:0000269
Q9Y4Z2,Nucleus,ECO:0000255
Q9Y508,Nucleus,ECO:0000269
Q9Y530,Nucleolus,ECO:0000269
Q9Y530,Nucleoplasm,ECO:0000269
Q9Y535,Nucleus,None
Q9Y572,Nucleus,ECO:0000250
Q9Y580,Nucleoplasm,ECO:0000269
Q9Y580,Nucleus,ECO:0000250
Q9Y586,Nucleus,ECO:0000269
Q9Y5A6,Nucleus,ECO:0000255
Q9Y5A7,Nucleus,ECO:0000269
Q9Y5A9,Nucleus,ECO:0000269
Q9Y5B0,Nucleus,ECO:0000269
Q9Y5B6,Nucleus,ECO:0000250
Q9Y5B9,Nucleus,ECO:0000269
Q9Y5J3,Nucleus,ECO:0000255
Q9Y5K1,Nucleus,ECO:0000250
Q9Y5K5,Nucleus,ECO:0000269
Q9Y5L0,Nucleus envelope,ECO:0000269
Q9Y5L0,Nucleus envelope,ECO:0000305
Q9Y5N5,Nucleus,ECO:0000250
Q9Y5N6,Nucleus,None
Q9Y5P8,Nucleus,ECO:0000269
Q9Y5Q3,Nucleus,ECO:0000255
Q9Y5Q8,Nucleus,None
Q9Y5Q9,Nucleus,None
Q9Y5R5,Nucleus,ECO:0000255
Q9Y5R6,Nucleus,ECO:0000255
Q9Y5S9,Nucleus,ECO:0000269
Q9Y5S9,Nucleus speckle,ECO:0000269
Q9Y5T5,Nucleus,ECO:0000305
Q9Y5V3,Nucleus,ECO:0000250
Q9Y5W3,Nucleus,ECO:0000250
Q9Y5X4,Nucleus,ECO:0000269
Q9Y5X4,Nucleus,ECO:0000255
Q9Y5Y2,Nucleus,ECO:0000255
Q9Y5Z7,Nucleus,ECO:0000269
Q9Y5Z9,Nucleus,ECO:0000269
Q9Y603,Nucleus,None
Q9Y605,Nucleus,ECO:0000269
Q9Y606,Nucleus,ECO:0000305
Q9Y606,Nucleus,ECO:0000269
Q9Y615,Nucleus,ECO:0000250
Q9Y616,Nucleus,ECO:0000269
Q9Y618,Nucleus,None
Q9Y620,Nucleus,ECO:0000305
Q9Y657,Nucleus,ECO:0000269
Q9Y657,Nucleolus,ECO:0000269
Q9Y692,Nucleus,None
Q9Y696,Nucleus matrix,None
Q9Y697,Nucleus,ECO:0000269
Q9Y6A4,Nucleus,ECO:0000269
Q9Y6B2,Nucleus,ECO:0000269
Q9Y6D6,Nucleolus,ECO:0000269
Q9Y6D6,Nucleus,ECO:0000269
Q9Y6D6,Nucleus matrix,ECO:0000269
Q9Y6D9,Nucleus envelope,ECO:0000269
Q9Y6D9,Nucleus,ECO:0000269
Q9Y6E0,Nucleus,None
Q9Y6F1,Nucleus,ECO:0000269
Q9Y6F8,Nucleus,ECO:0000269
Q9Y6G5,Nucleus,ECO:0000269
Q9Y6H1,Nucleus,ECO:0000269
Q9Y6I3,Nucleus,ECO:0000250
Q9Y6I4,Nucleus,ECO:0000269
Q9Y6I9,Nucleus,ECO:0000269
Q9Y6J0,Nucleus,ECO:0000269
Q9Y6J9,Nucleus,ECO:0000269
Q9Y6K0,Nucleus membrane,ECO:0000269
Q9Y6K1,Nucleus,ECO:0000269
Q9Y6K5,Nucleus,None
Q9Y6K9,Nucleus,ECO:0000269
Q9Y6M1,Nucleus,None
Q9Y6P5,Nucleus,ECO:0000269
Q9Y6Q9,Nucleus,None
Q9Y6W3,Nucleus,None
Q9Y6W6,Nucleus,None
Q9Y6X0,Nucleus,ECO:0000269
Q9Y6X2,Nucleus speckle,ECO:0000250
Q9Y6X2,Nucleus,ECO:0000250
Q9Y6X3,Nucleus,ECO:0000269
Q9Y6X3,Nucleoplasm,ECO:0000269
Q9Y6X8,Nucleus,ECO:0000269
Q9Y6X8,Nucleus,ECO:0000255
Q9Y6X9,Nucleus,ECO:0000269
Q9Y6X9,Nucleus matrix,ECO:0000269
Q9Y6Y0,Nucleoplasm,ECO:0000269
Q9Y6Y1,Nucleus,ECO:0000305
A1L020,Nucleus,ECO:0000269
A2RRD8,Nucleus,ECO:0000305
A6NCW0,Nucleus,ECO:0000250
A6NEQ0,Nucleus,None
A6NF83,Nucleus,ECO:0000269
A6NFD8,Nucleus,ECO:0000255
A6NFN3,Nucleus,ECO:0000269
A6NHQ2,Nucleolus,None
A6NHQ4,Nucleus,ECO:0000250
A6NJB7,Nucleus,ECO:0000250
A6NJT0,Nucleus,ECO:0000255
A6NLJ0,Nucleus,ECO:0000269
A6NNA5,Nucleus,ECO:0000255
A8MPP1,Nucleolus,ECO:0000250
A8MUK1,Nucleus,ECO:0000250
A9QM74,Nucleus,ECO:0000269
B1APH4,Nucleus,ECO:0000305
B2RXH8,Nucleus,ECO:0000250
B3EWF7,Nucleus,ECO:0000269
C0HLU2,Nucleus,ECO:0000269
E9PAV3,Nucleus,ECO:0000250
O00321,Nucleus,None
O00570,Nucleus,ECO:0000305
O14709,Nucleus,ECO:0000305
O14753,Nucleus,ECO:0000250
O15016,Nucleus,None
O15069,Nucleus,ECO:0000250
O15090,Nucleus,ECO:0000269
O15213,Nucleolus,ECO:0000269
O43301,Nucleus,ECO:0000250
O43345,Nucleus,ECO:0000305
O43347,Nucleus,ECO:0000250
O43638,Nucleus,ECO:0000255
O43812,Nucleus,ECO:0000269
O43812,Nucleus,ECO:0000255
O60422,Nucleus,ECO:0000255
O60765,Nucleus,ECO:0000269
O75123,Nucleus,ECO:0000305
O75346,Nucleus,ECO:0000305
O75437,Nucleus,ECO:0000305
O75541,Nucleus,ECO:0000305
O75683,Nucleoplasm,ECO:0000250
O75683,Nucleolus,ECO:0000250
O75764,Nucleus,ECO:0000255
O75820,Nucleus,ECO:0000305
O75956,Nucleus,ECO:0000250
O94892,Nucleus,ECO:0000305
O94913,Nucleus,None
O95076,Nucleus,ECO:0000255
O95190,Nucleus,ECO:0000250
O95260,Nucleus,ECO:0000250
O95411,Nucleus,ECO:0000269
O95625,Nucleolus,ECO:0000269
O95757,Nucleus,ECO:0000250
O95780,Nucleus,ECO:0000305
P09630,Nucleus,None
P0C1H6,Nucleus,None
P0C7M4,Nucleus,ECO:0000255
P0C7P1,Nucleus,None
P0CG13,Nucleus,ECO:0000269
P0CG29,Nucleus,ECO:0000250
P0DJD4,Nucleus,ECO:0000269
P0DPQ6,Nucleus,ECO:0000269
P0DW28,Nucleolus,ECO:0000305
P0DW81,Nucleolus,ECO:0000269
P10072,Nucleus,ECO:0000305
P15621,Nucleus,ECO:0000305
P17019,Nucleus,ECO:0000305
P17025,Nucleus,ECO:0000305
P17026,Nucleus,ECO:0000250
P17029,Nucleus,ECO:0000255
P17030,Nucleus,ECO:0000305
P17031,Nucleus,ECO:0000305
P17032,Nucleus,ECO:0000269
P17035,Nucleus,ECO:0000305
P17038,Nucleus,ECO:0000305
P17039,Nucleus,ECO:0000305
P17097,Nucleus,ECO:0000305
P17098,Nucleus,ECO:0000305
P21506,Nucleus,ECO:0000269
P31267,Nucleus,None
P31277,Nucleus,None
P32314,Nucleus,None
P40205,Nucleus,ECO:0000269
P42696,Nucleolus,ECO:0000269
P43363,Nucleus,ECO:0000269
P51504,Nucleus,ECO:0000305
P51508,Nucleus,ECO:0000305
P51522,Nucleus,ECO:0000305
P51815,Nucleus,ECO:0000255
P52737,Nucleus,ECO:0000305
P52741,Nucleus,ECO:0000305
P52746,Nucleus,ECO:0000305
P56179,Nucleus,ECO:0000255
P58317,Nucleus,ECO:0000305
P58557,Nucleus,ECO:0000269
P78414,Nucleus,ECO:0000305
P81133,Nucleus,ECO:0000255
P81877,Nucleus,ECO:0000250
P82970,Nucleus,ECO:0000269
P98169,Nucleus,ECO:0000305
Q02386,Nucleus,None
Q03701,Nucleus,None
Q03828,Nucleus,None
Q03936,Nucleus,ECO:0000305
Q05048,Nucleus,ECO:0000269
Q05952,Nucleus,ECO:0000250
Q05952,Nucleolus,ECO:0000250
Q06732,Nucleus,ECO:0000305
Q08ER8,Nucleus,ECO:0000305
Q0D2J5,Nucleus,ECO:0000305
Q12788,Nucleolus,ECO:0000269
Q12796,Nucleus,ECO:0000305
Q12872,Nucleus,ECO:0000305
Q12950,Nucleus,None
Q12988,Nucleus,ECO:0000269
Q13106,Nucleus,ECO:0000305
Q14094,Nucleus membrane,ECO:0000269
Q14590,Nucleus,ECO:0000305
Q14593,Nucleus,ECO:0000305
Q14728,Nucleus inner membrane,ECO:0000250
Q15270,Nucleus,ECO:0000255
Q15695,Nucleus,ECO:0000305
Q15847,Nucleus,ECO:0000269
Q15937,Nucleus,ECO:0000305
Q1ZZU3,Nucleus,ECO:0000250
Q2M1V0,Nucleus,ECO:0000255
Q2M3X9,Nucleus,ECO:0000305
Q2NL82,Nucleolus,ECO:0000250
Q32M78,Nucleus,ECO:0000305
Q32MH5,Nucleus,ECO:0000250
Q3B726,Nucleolus,ECO:0000250
Q3KP22,Nucleus inner membrane,ECO:0000250
Q3SY52,Nucleus,ECO:0000305
Q3ZCT1,Nucleus,ECO:0000269
Q3ZCX4,Nucleus,ECO:0000250
Q49AA0,Nucleus,ECO:0000250
Q504T8,Nucleus,ECO:0000269
Q504T8,Nucleolus,ECO:0000250
Q52LR7,Nucleus,ECO:0000250
Q53GI3,Nucleus,ECO:0000255
Q5FWF6,Nucleus,ECO:0000305
Q5HY92,Nucleus matrix,ECO:0000250
Q5JT82,Nucleus,ECO:0000305
Q5JTH9,Nucleolus,ECO:0000269
Q5JTH9,Nucleus membrane,ECO:0000305
Q5M9Q1,Nucleus,ECO:0000250
Q5RIA9,Nucleus,ECO:0000250
Q5SZJ8,Nucleus,ECO:0000250
Q5T0L3,Nucleus membrane,ECO:0000250
Q5T4T6,Nucleus,ECO:0000269
Q5TC79,Nucleus,ECO:0000305
Q5TEC6,Nucleus,ECO:0000305
Q5TGS1,Nucleus,ECO:0000255
Q5TH74,Nucleus,ECO:0000250
Q5TYW1,Nucleus,ECO:0000305
Q5U623,Nucleus,None
Q5VV52,Nucleus,ECO:0000305
Q5VVH5,Nucleus,ECO:0000250
Q5VZB9,Nucleus,ECO:0000255
Q63HK3,Nucleus,ECO:0000305
Q63HM1,Nucleus,ECO:0000255
Q66K41,Nucleus,ECO:0000250
Q68DY1,Nucleus,ECO:0000305
Q6AZW8,Nucleus,ECO:0000305
Q6ECI4,Nucleus,ECO:0000269
Q6EKJ0,Nucleus,None
Q6IQ32,Nucleus,ECO:0000305
Q6MZT1,Nucleus,ECO:0000250
Q6NSZ9,Nucleus,ECO:0000255
Q6NW34,Nucleus,ECO:0000250
Q6NW34,Nucleolus,ECO:0000250
Q6NXT1,Nucleus,ECO:0000250
Q6P1K8,Nucleus,ECO:0000250
Q6P4F7,Nucleus,ECO:0000269
Q6PF04,Nucleus,ECO:0000305
Q6PII3,Nucleus,ECO:0000269
Q6PJG2,Nucleus,ECO:0000255
Q6PJQ5,Nucleus,ECO:0000255
Q6R2W3,Nucleus,ECO:0000255
Q6SJ96,Nucleus,ECO:0000269
Q6T310,Nucleolus,ECO:0000250
Q6VUC0,Nucleus,ECO:0000250
Q6XYB7,Nucleus,ECO:0000255
